# This file was produced by samtools stats (1.23.1+htslib-1.23.1) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /home/ubuntu/projects/ctdna/results/bam/mix01_5M.markdup.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8cc55374	30c3783b	f946d29a
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	10000000	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	10000000
SN	is sorted:	1	# sorted by coordinate
SN	1st fragments:	5000000
SN	last fragments:	5000000
SN	reads mapped:	9849234
SN	reads mapped and paired:	9829836	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	150766
SN	reads properly paired:	9604822	# proper-pair bit set
SN	reads paired:	10000000	# paired-end technology bit set
SN	reads duplicated:	4096510	# PCR or optical duplicate bit set
SN	reads MQ0:	278539	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	79324
SN	total length:	1422428312	# ignores clipping
SN	total first fragment length:	711007283	# ignores clipping
SN	total last fragment length:	711421029	# ignores clipping
SN	bases mapped:	1414347518	# ignores clipping
SN	bases mapped (cigar):	1306789206	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	591636953
SN	mismatches:	3651821	# from NM fields
SN	error rate:	2.794499e-03	# mismatches / bases mapped (cigar)
SN	average length:	142
SN	average first fragment length:	142
SN	average last fragment length:	142
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	151
SN	average quality:	35.8
SN	insert size average:	140.5
SN	insert size standard deviation:	24.2
SN	inward oriented pairs:	4734373
SN	outward oriented pairs:	75915
SN	pairs with other orientation:	4418
SN	pairs on different chromosomes:	100212
SN	percentage of properly paired reads (%):	96.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	64877	0	0	0	0	0	0	0	0	77283	0	0	0	0	0	0	0	0	0	0	0	0	0	130326	0	0	0	0	0	0	0	0	0	0	0	4727514	0
FFQ	2	0	0	63378	0	0	0	0	0	0	0	0	76365	0	0	0	0	0	0	0	0	0	0	0	0	0	139343	0	0	0	0	0	0	0	0	0	0	0	4720914	0
FFQ	3	0	0	64305	0	0	0	0	0	0	0	0	66577	0	0	0	0	0	0	0	0	0	0	0	0	0	128948	0	0	0	0	0	0	0	0	0	0	0	4740170	0
FFQ	4	0	0	63317	0	0	0	0	0	0	0	0	60715	0	0	0	0	0	0	0	0	0	0	0	0	0	118952	0	0	0	0	0	0	0	0	0	0	0	4757016	0
FFQ	5	0	0	63317	0	0	0	0	0	0	0	0	62679	0	0	0	0	0	0	0	0	0	0	0	0	0	132074	0	0	0	0	0	0	0	0	0	0	0	4741930	0
FFQ	6	0	0	63324	0	0	0	0	0	0	0	0	60970	0	0	0	0	0	0	0	0	0	0	0	0	0	121666	0	0	0	0	0	0	0	0	0	0	0	4754040	0
FFQ	7	0	0	63342	0	0	0	0	0	0	0	0	64147	0	0	0	0	0	0	0	0	0	0	0	0	0	131602	0	0	0	0	0	0	0	0	0	0	0	4740909	0
FFQ	8	0	0	63317	0	0	0	0	0	0	0	0	78710	0	0	0	0	0	0	0	0	0	0	0	0	0	171234	0	0	0	0	0	0	0	0	0	0	0	4686739	0
FFQ	9	0	0	63317	0	0	0	0	0	0	0	0	52778	0	0	0	0	0	0	0	0	0	0	0	0	0	103276	0	0	0	0	0	0	0	0	0	0	0	4780629	0
FFQ	10	0	0	63317	0	0	0	0	0	0	0	0	56435	0	0	0	0	0	0	0	0	0	0	0	0	0	120211	0	0	0	0	0	0	0	0	0	0	0	4760037	0
FFQ	11	0	0	63317	0	0	0	0	0	0	0	0	59183	0	0	0	0	0	0	0	0	0	0	0	0	0	129147	0	0	0	0	0	0	0	0	0	0	0	4748353	0
FFQ	12	0	0	63317	0	0	0	0	0	0	0	0	58814	0	0	0	0	0	0	0	0	0	0	0	0	0	132720	0	0	0	0	0	0	0	0	0	0	0	4745149	0
FFQ	13	0	0	63317	0	0	0	0	0	0	0	0	57827	0	0	0	0	0	0	0	0	0	0	0	0	0	131889	0	0	0	0	0	0	0	0	0	0	0	4746967	0
FFQ	14	0	0	63317	0	0	0	0	0	0	0	0	59099	0	0	0	0	0	0	0	0	0	0	0	0	0	132749	0	0	0	0	0	0	0	0	0	0	0	4744835	0
FFQ	15	0	0	63317	0	0	0	0	0	0	0	0	61339	0	0	0	0	0	0	0	0	0	0	0	0	0	135494	0	0	0	0	0	0	0	0	0	0	0	4739850	0
FFQ	16	0	0	63317	0	0	0	0	0	0	0	0	61059	0	0	0	0	0	0	0	0	0	0	0	0	0	135255	0	0	0	0	0	0	0	0	0	0	0	4740369	0
FFQ	17	0	0	63317	0	0	0	0	0	0	0	0	63090	0	0	0	0	0	0	0	0	0	0	0	0	0	138013	0	0	0	0	0	0	0	0	0	0	0	4735580	0
FFQ	18	0	0	63317	0	0	0	0	0	0	0	0	60951	0	0	0	0	0	0	0	0	0	0	0	0	0	136572	0	0	0	0	0	0	0	0	0	0	0	4739160	0
